date,tourney,surface,round,playerA,playerB,rankA,rankB,oddsA,oddsB,score,comment,source_file,gender,winner,playerA_norm,playerB_norm,pA_implied_fair,pB_implied_fair
2025-03-22,Miami Open,Hard,2nd Round,Machac T.,Arnaldi M.,21,35.0,1.52,2.68,,Completed,2025_2025.csv,U,A,machac t.,arnaldi m.,0.6380952380952382,0.36190476190476184
2025-03-22,Miami Open,Hard,2nd Round,Thompson J.,Mpetshi G.,37,29.0,1.93,1.96,,Completed,2025_2025.csv,U,A,thompson j.,mpetshi g.,0.5038560411311055,0.4961439588688946
2025-03-22,Miami Open,Hard,2nd Round,Shapovalov D.,Tirante T.A.,28,117.0,1.22,4.71,,Completed,2025_2025.csv,U,A,shapovalov d.,tirante t.a.,0.794266441821248,0.2057335581787521
2025-03-22,Miami Open,Hard,2nd Round,Mensik J.,Draper J.,54,7.0,3.81,1.3,,Completed,2025_2025.csv,U,A,mensik j.,draper j.,0.25440313111545987,0.74559686888454
2025-03-22,Miami Open,Hard,2nd Round,Safiullin R.,Popyrin A.,71,26.0,2.06,1.84,,Completed,2025_2025.csv,U,A,safiullin r.,popyrin a.,0.4717948717948718,0.5282051282051282
2025-03-22,Miami Open,Hard,2nd Round,Opelka R.,Rune H.,114,12.0,2.91,1.46,,Completed,2025_2025.csv,U,A,opelka r.,rune h.,0.33409610983981697,0.665903890160183
2025-03-22,Miami Open,Hard,2nd Round,Fonseca J.,Humbert U.,60,20.0,2.27,1.69,,Completed,2025_2025.csv,U,A,fonseca j.,humbert u.,0.42676767676767674,0.5732323232323232
2025-03-22,Miami Open,Hard,2nd Round,Bergs Z.,Rublev A.,51,9.0,3.64,1.33,,Completed,2025_2025.csv,U,A,bergs z.,rublev a.,0.2676056338028169,0.7323943661971831
2025-03-22,Miami Open,Hard,2nd Round,Berrettini M.,Gaston H.,30,88.0,1.15,6.42,,Completed,2025_2025.csv,U,A,berrettini m.,gaston h.,0.8480845442536328,0.15191545574636722
2025-03-22,Miami Open,Hard,2nd Round,Tiafoe F.,Davidovich Fokina A.,17,39.0,2.16,1.77,,Completed,2025_2025.csv,U,A,tiafoe f.,davidovich fokina a.,0.45038167938931295,0.549618320610687
2025-03-23,Miami Open,Hard,2nd Round,De Minaur A.,Bu Y.,11,69.0,1.18,5.43,,Completed,2025_2025.csv,U,A,de minaur a.,bu y.,0.821482602118003,0.17851739788199694
2025-03-23,Miami Open,Hard,3rd Round,Dimitrov G.,Khachanov K.,15,23.0,1.81,2.13,,Completed,2025_2025.csv,U,A,dimitrov g.,khachanov k.,0.5406091370558376,0.4593908629441624
2025-03-23,Miami Open,Hard,3rd Round,Musetti L.,Auger-Aliassime F.,16,19.0,2.52,1.59,,Completed,2025_2025.csv,U,A,musetti l.,auger-aliassime f.,0.3868613138686131,0.6131386861313868
2025-03-23,Miami Open,Hard,3rd Round,Korda S.,Tsitsipas S.,25,10.0,2.31,1.69,,Completed,2025_2025.csv,U,A,korda s.,tsitsipas s.,0.42250000000000004,0.5775000000000001
2025-03-23,Miami Open,Hard,3rd Round,Nakashima B.,Goffin D.,32,55.0,1.48,2.88,,Completed,2025_2025.csv,U,A,nakashima b.,goffin d.,0.6605504587155964,0.3394495412844037
2025-03-23,Miami Open,Hard,3rd Round,Djokovic N.,Ugo Carabelli C.,5,65.0,1.08,10.13,,Completed,2025_2025.csv,U,A,djokovic n.,ugo carabelli c.,0.903657448706512,0.09634255129348795
2025-03-23,Miami Open,Hard,3rd Round,Monfils G.,Munar J.,46,56.0,1.51,2.75,,Completed,2025_2025.csv,U,A,monfils g.,munar j.,0.6455399061032865,0.3544600938967136
2025-03-24,Miami Open,Hard,3rd Round,Ruud C.,Tabilo A.,6,31.0,1.38,3.36,,Completed,2025_2025.csv,U,A,ruud c.,tabilo a.,0.7088607594936709,0.29113924050632906
2025-03-24,Miami Open,Hard,3rd Round,Cerundolo F.,Paul T.,24,13.0,2.71,1.53,,Completed,2025_2025.csv,U,A,cerundolo f.,paul t.,0.3608490566037736,0.6391509433962265
2025-03-24,Miami Open,Hard,3rd Round,Machac T.,Opelka R.,21,114.0,1.53,2.69,,Completed,2025_2025.csv,U,A,machac t.,opelka r.,0.6374407582938388,0.36255924170616116
2025-03-24,Miami Open,Hard,3rd Round,Walton A.,Wong C.,89,182.0,1.55,2.63,,Completed,2025_2025.csv,U,A,walton a.,wong c.,0.6291866028708134,0.37081339712918665
2025-03-24,Miami Open,Hard,3rd Round,Zverev A.,Thompson J.,2,37.0,1.19,5.46,,Completed,2025_2025.csv,U,A,zverev a.,thompson j.,0.8210526315789475,0.17894736842105263
2025-03-24,Miami Open,Hard,3rd Round,Fritz T.,Shapovalov D.,4,28.0,1.44,3.01,,Completed,2025_2025.csv,U,A,fritz t.,shapovalov d.,0.6764044943820225,0.32359550561797756
2025-03-24,Miami Open,Hard,3rd Round,Mensik J.,Safiullin R.,54,71.0,1.54,2.66,,Completed,2025_2025.csv,U,A,mensik j.,safiullin r.,0.6333333333333333,0.36666666666666664
2025-03-24,Miami Open,Hard,3rd Round,Fils A.,Tiafoe F.,18,17.0,1.85,2.06,,Completed,2025_2025.csv,U,A,fils a.,tiafoe f.,0.526854219948849,0.4731457800511509
2025-03-24,Miami Open,Hard,3rd Round,Berrettini M.,Bergs Z.,30,51.0,1.41,3.16,,Completed,2025_2025.csv,U,A,berrettini m.,bergs z.,0.6914660831509847,0.30853391684901527
2025-03-24,Miami Open,Hard,3rd Round,De Minaur A.,Fonseca J.,11,60.0,1.77,2.18,,Completed,2025_2025.csv,U,A,de minaur a.,fonseca j.,0.5518987341772151,0.44810126582278476
2025-03-25,Miami Open,Hard,4th Round,Dimitrov G.,Nakashima B.,15,32.0,1.68,2.34,,Completed,2025_2025.csv,U,A,dimitrov g.,nakashima b.,0.582089552238806,0.41791044776119407
2025-03-25,Miami Open,Hard,4th Round,Korda S.,Monfils G.,25,46.0,1.75,2.2,,Completed,2025_2025.csv,U,A,korda s.,monfils g.,0.5569620253164557,0.4430379746835443
2025-03-25,Miami Open,Hard,4th Round,Cerundolo F.,Ruud C.,24,6.0,1.77,2.18,,Completed,2025_2025.csv,U,A,cerundolo f.,ruud c.,0.5518987341772151,0.44810126582278476
2025-03-25,Miami Open,Hard,4th Round,Djokovic N.,Musetti L.,5,16.0,1.34,3.6,,Completed,2025_2025.csv,U,A,djokovic n.,musetti l.,0.7287449392712552,0.271255060728745
2025-03-25,Miami Open,Hard,4th Round,Berrettini M.,De Minaur A.,30,11.0,2.38,1.65,,Completed,2025_2025.csv,U,A,berrettini m.,de minaur a.,0.40942928039702237,0.5905707196029777
2025-03-25,Miami Open,Hard,4th Round,Fritz T.,Walton A.,4,89.0,1.08,9.97,,Completed,2025_2025.csv,U,A,fritz t.,walton a.,0.902262443438914,0.09773755656108597
2025-03-26,Miami Open,Hard,4th Round,Fils A.,Zverev A.,18,2.0,3.9,1.33,,Completed,2025_2025.csv,U,A,fils a.,zverev a.,0.2543021032504781,0.745697896749522
2025-03-26,Miami Open,Hard,Quarterfinals,Dimitrov G.,Cerundolo F.,15,24.0,1.88,2.03,,Completed,2025_2025.csv,U,A,dimitrov g.,cerundolo f.,0.5191815856777493,0.4808184143222507
2025-03-27,Miami Open,Hard,Quarterfinals,Mensik J.,Fils A.,54,18.0,2.0,1.91,,Completed,2025_2025.csv,U,A,mensik j.,fils a.,0.48849104859335046,0.5115089514066496
2025-03-27,Miami Open,Hard,Quarterfinals,Djokovic N.,Korda S.,5,25.0,1.26,4.3,,Completed,2025_2025.csv,U,A,djokovic n.,korda s.,0.7733812949640287,0.2266187050359712
2025-03-27,Miami Open,Hard,Quarterfinals,Fritz T.,Berrettini M.,4,30.0,1.47,2.85,,Completed,2025_2025.csv,U,A,fritz t.,berrettini m.,0.6597222222222222,0.34027777777777773
2025-03-28,Miami Open,Hard,Semifinals,Djokovic N.,Dimitrov G.,5,15.0,1.27,4.22,,Completed,2025_2025.csv,U,A,djokovic n.,dimitrov g.,0.7686703096539161,0.2313296903460838
2025-03-28,Miami Open,Hard,Semifinals,Mensik J.,Fritz T.,54,4.0,3.4,1.37,,Completed,2025_2025.csv,U,A,mensik j.,fritz t.,0.28721174004192873,0.7127882599580713
2025-03-31,Grand Prix Hassan II,Clay,1st Round,Carballes Baena R.,Baadi T.,51,703.0,1.02,32.58,,Completed,2025_2025.csv,U,A,carballes baena r.,baadi t.,0.9696428571428571,0.03035714285714286
2025-03-31,Grand Prix Hassan II,Clay,1st Round,Collignon R.,Fognini F.,92,99.0,1.5,2.76,,Completed,2025_2025.csv,U,A,collignon r.,fognini f.,0.6478873239436619,0.35211267605633806
2025-03-31,Grand Prix Hassan II,Clay,1st Round,Dellien H.,Vukic A.,102,76.0,1.61,2.44,,Completed,2025_2025.csv,U,A,dellien h.,vukic a.,0.6024691358024691,0.39753086419753086
2025-03-31,Miami Open,Hard,The Final,Mensik J.,Djokovic N.,54,5.0,4.19,1.27,,Completed,2025_2025.csv,U,A,mensik j.,djokovic n.,0.23260073260073258,0.7673992673992673
2025-03-31,Tiriac Open,Clay,1st Round,Navone M.,Djere L.,61,78.0,2.04,1.85,,Completed,2025_2025.csv,U,A,navone m.,djere l.,0.47557840616966585,0.5244215938303342
2025-03-31,Tiriac Open,Clay,1st Round,Jianu F.C.,Basavareddy N.,241,108.0,2.6,1.55,,Completed,2025_2025.csv,U,A,jianu f.c.,basavareddy n.,0.3734939759036145,0.6265060240963857
2025-03-31,Tiriac Open,Clay,1st Round,Gasquet R.,Van De Zandschulp B.,148,88.0,3.83,1.3,,Completed,2025_2025.csv,U,A,gasquet r.,van de zandschulp b.,0.253411306042885,0.746588693957115
2025-03-31,U.S.Men's Clay Court Championships,Clay,1st Round,Garin C.,Ritschard A.,133,125.0,1.55,2.6,,Completed,2025_2025.csv,U,A,garin c.,ritschard a.,0.6265060240963857,0.3734939759036145
2025-03-31,U.S.Men's Clay Court Championships,Clay,1st Round,Brooksby J.,Daniel T.,507,124.0,1.37,3.34,,Completed,2025_2025.csv,U,A,brooksby j.,daniel t.,0.7091295116772824,0.29087048832271767
2025-04-01,Grand Prix Hassan II,Clay,1st Round,De Jong J.,Benchetrit E.,98,608.0,1.08,9.92,,Completed,2025_2025.csv,U,A,de jong j.,benchetrit e.,0.9018181818181817,0.0981818181818182
2025-04-01,Grand Prix Hassan II,Clay,1st Round,Virtanen O.,Altmaier D.,135,83.0,3.73,1.31,,Completed,2025_2025.csv,U,A,virtanen o.,altmaier d.,0.25992063492063494,0.7400793650793651
2025-04-01,Grand Prix Hassan II,Clay,1st Round,Majchrzak K.,Munar J.,122,55.0,3.04,1.43,,Completed,2025_2025.csv,U,A,majchrzak k.,munar j.,0.319910514541387,0.680089485458613
2025-04-01,Grand Prix Hassan II,Clay,1st Round,Bellucci M.,Kotov P.,71,107.0,2.09,1.81,,Completed,2025_2025.csv,U,A,bellucci m.,kotov p.,0.46410256410256406,0.5358974358974359
2025-04-01,Grand Prix Hassan II,Clay,1st Round,Carreno Busta P.,Lalami Laaroussi Y.,110,1193.0,1.01,33.16,,Completed,2025_2025.csv,U,A,carreno busta p.,lalami laaroussi y.,0.9704419081065261,0.02955809189347381
2025-04-01,Grand Prix Hassan II,Clay,1st Round,Herbert P.,Coria F.,169,126.0,2.52,1.58,,Completed,2025_2025.csv,U,A,herbert p.,coria f.,0.3853658536585366,0.6146341463414634
2025-04-01,Grand Prix Hassan II,Clay,1st Round,Gaston H.,Cerundolo J.M.,84,128.0,2.05,1.85,,Completed,2025_2025.csv,U,A,gaston h.,cerundolo j.m.,0.4743589743589744,0.5256410256410255
2025-04-01,Tiriac Open,Clay,1st Round,O Connell C.,Lajovic D.,87,109.0,2.36,1.65,,Completed,2025_2025.csv,U,A,o connell c.,lajovic d.,0.4114713216957606,0.5885286783042394
2025-04-01,Tiriac Open,Clay,1st Round,Dzumhur D.,Vacherot V.,65,259.0,1.65,2.36,,Completed,2025_2025.csv,U,A,dzumhur d.,vacherot v.,0.5885286783042394,0.4114713216957606
2025-04-01,Tiriac Open,Clay,1st Round,Fucsovics M.,Nardi L.,90,93.0,1.49,2.52,,Completed,2025_2025.csv,U,A,fucsovics m.,nardi l.,0.6284289276807979,0.37157107231920194
2025-04-01,Tiriac Open,Clay,1st Round,Misolic F.,Shevchenko A.,232,105.0,1.85,2.04,,Completed,2025_2025.csv,U,A,misolic f.,shevchenko a.,0.5244215938303342,0.47557840616966585
2025-04-01,Tiriac Open,Clay,1st Round,Ugo Carabelli C.,Albot R.,63,223.0,1.26,4.27,,Completed,2025_2025.csv,U,A,ugo carabelli c.,albot r.,0.7721518987341772,0.22784810126582283
2025-04-01,Tiriac Open,Clay,1st Round,Bautista Agut R.,Bu Y.,52,67.0,1.78,2.15,,Completed,2025_2025.csv,U,A,bautista agut r.,bu y.,0.5470737913486006,0.4529262086513995
2025-04-01,Tiriac Open,Clay,1st Round,Comesana F.,Klizan M.,64,316.0,1.32,3.65,,Completed,2025_2025.csv,U,A,comesana f.,klizan m.,0.7344064386317908,0.2655935613682092
2025-04-01,Tiriac Open,Clay,1st Round,Diallo G.,Tseng C.H.,81,101.0,2.32,1.67,,Completed,2025_2025.csv,U,A,diallo g.,tseng c.h.,0.41854636591478694,0.581453634085213
2025-04-01,Tiriac Open,Clay,1st Round,Wawrinka S.,Skatov T.,161,174.0,1.64,2.38,,Completed,2025_2025.csv,U,A,wawrinka s.,skatov t.,0.5920398009950248,0.40796019900497515
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,Michelsen A.,Tien L.,34,69.0,1.97,1.92,,Completed,2025_2025.csv,U,A,michelsen a.,tien l.,0.493573264781491,0.5064267352185091
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,Denolly C.,Holt B.,328,115.0,3.3,1.38,,Completed,2025_2025.csv,U,A,denolly c.,holt b.,0.2948717948717949,0.7051282051282052
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,Kovacevic A.,Etcheverry T.,79,44.0,3.47,1.35,,Completed,2025_2025.csv,U,A,kovacevic a.,etcheverry t.,0.2800829875518672,0.7199170124481328
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,Mannarino A.,Hanfmann Y.,144,123.0,,,,Completed,2025_2025.csv,U,A,mannarino a.,hanfmann y.,,
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,McDonald M.,Galan D.E.,100,114.0,2.34,1.66,,Completed,2025_2025.csv,U,A,mcdonald m.,galan d.e.,0.415,0.585
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,Walton A.,Mmoh M.,85,282.0,2.28,1.69,,Completed,2025_2025.csv,U,A,walton a.,mmoh m.,0.42569269521410585,0.5743073047858943
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,Smith C.,Duckworth J.,200,89.0,1.36,3.43,,Completed,2025_2025.csv,U,A,smith c.,duckworth j.,0.7160751565762005,0.2839248434237996
2025-04-01,U.S.Men's Clay Court Championships,Clay,1st Round,Quinn E.,Thompson J.,130,35.0,2.44,1.61,,Completed,2025_2025.csv,U,A,quinn e.,thompson j.,0.39753086419753086,0.6024691358024691
2025-04-02,Grand Prix Hassan II,Clay,1st Round,Darderi L.,Boyer T.,57,121.0,1.51,2.72,,Completed,2025_2025.csv,U,A,darderi l.,boyer t.,0.6430260047281324,0.3569739952718676
2025-04-02,Grand Prix Hassan II,Clay,1st Round,Kopriva V.,Gojo B.,106,414.0,1.65,2.34,,Completed,2025_2025.csv,U,A,kopriva v.,gojo b.,0.5864661654135338,0.41353383458646614
2025-04-02,Grand Prix Hassan II,Clay,2nd Round,Muller A.,Dellien H.,41,102.0,1.52,2.69,,Completed,2025_2025.csv,U,A,muller a.,dellien h.,0.6389548693586697,0.36104513064133015
2025-04-02,Grand Prix Hassan II,Clay,2nd Round,Majchrzak K.,De Jong J.,122,98.0,1.83,2.07,,Completed,2025_2025.csv,U,A,majchrzak k.,de jong j.,0.5307692307692307,0.46923076923076923
2025-04-02,Grand Prix Hassan II,Clay,2nd Round,Carballes Baena R.,Virtanen O.,51,135.0,1.37,3.06,,Completed,2025_2025.csv,U,A,carballes baena r.,virtanen o.,0.690744920993228,0.309255079006772
2025-04-02,Grand Prix Hassan II,Clay,2nd Round,Borges N.,Collignon R.,43,92.0,1.68,2.3,,Completed,2025_2025.csv,U,A,borges n.,collignon r.,0.5778894472361809,0.42211055276381915
2025-04-02,Tiriac Open,Clay,2nd Round,Misolic F.,Ugo Carabelli C.,232,63.0,2.77,1.51,,Completed,2025_2025.csv,U,A,misolic f.,ugo carabelli c.,0.352803738317757,0.647196261682243
2025-04-02,Tiriac Open,Clay,2nd Round,Cobolli F.,Gasquet R.,45,148.0,1.49,2.84,,Completed,2025_2025.csv,U,A,cobolli f.,gasquet r.,0.6558891454965358,0.3441108545034642
2025-04-02,Tiriac Open,Clay,2nd Round,Comesana F.,Bautista Agut R.,64,52.0,1.72,2.25,,Completed,2025_2025.csv,U,A,comesana f.,bautista agut r.,0.566750629722922,0.4332493702770781
2025-04-02,U.S.Men's Clay Court Championships,Clay,1st Round,Eubanks C.,Hijikata R.,117,82.0,1.94,1.94,,Completed,2025_2025.csv,U,A,eubanks c.,hijikata r.,0.5,0.5
2025-04-02,U.S.Men's Clay Court Championships,Clay,1st Round,Nishikori K.,Krueger M.,66,141.0,1.26,4.22,,Completed,2025_2025.csv,U,A,nishikori k.,krueger m.,0.77007299270073,0.2299270072992701
2025-04-02,U.S.Men's Clay Court Championships,Clay,2nd Round,Brooksby J.,Tabilo A.,507,32.0,2.14,1.8,,Completed,2025_2025.csv,U,A,brooksby j.,tabilo a.,0.45685279187817257,0.5431472081218274
2025-04-02,U.S.Men's Clay Court Championships,Clay,2nd Round,Smith C.,Quinn E.,200,130.0,1.56,2.65,,Completed,2025_2025.csv,U,A,smith c.,quinn e.,0.6294536817102138,0.3705463182897863
2025-04-03,Grand Prix Hassan II,Clay,2nd Round,Bellucci M.,Herbert P.,71,169.0,1.61,2.44,,Completed,2025_2025.csv,U,A,bellucci m.,herbert p.,0.6024691358024691,0.39753086419753086
2025-04-03,Grand Prix Hassan II,Clay,2nd Round,Griekspoor T.,Carreno Busta P.,37,110.0,1.76,2.17,,Completed,2025_2025.csv,U,A,griekspoor t.,carreno busta p.,0.5521628498727736,0.44783715012722647
2025-04-03,Grand Prix Hassan II,Clay,2nd Round,Darderi L.,Gaston H.,57,84.0,1.59,2.51,,Completed,2025_2025.csv,U,A,darderi l.,gaston h.,0.6121951219512195,0.38780487804878055
2025-04-03,Grand Prix Hassan II,Clay,2nd Round,Kopriva V.,Sonego L.,106,38.0,2.34,1.66,,Completed,2025_2025.csv,U,A,kopriva v.,sonego l.,0.415,0.585
2025-04-03,Tiriac Open,Clay,2nd Round,O Connell C.,Jarry N.,87,58.0,1.92,1.99,,Completed,2025_2025.csv,U,A,o connell c.,jarry n.,0.5089514066496164,0.49104859335038353
2025-04-03,Tiriac Open,Clay,2nd Round,Baez S.,Diallo G.,36,81.0,1.35,3.53,,Completed,2025_2025.csv,U,A,baez s.,diallo g.,0.723360655737705,0.27663934426229514
2025-04-03,Tiriac Open,Clay,2nd Round,Fucsovics M.,Navone M.,90,61.0,2.58,1.57,,Completed,2025_2025.csv,U,A,fucsovics m.,navone m.,0.3783132530120482,0.6216867469879519
2025-04-03,Tiriac Open,Clay,2nd Round,Dzumhur D.,Jianu F.C.,65,241.0,1.33,3.69,,Completed,2025_2025.csv,U,A,dzumhur d.,jianu f.c.,0.7350597609561753,0.26494023904382474
2025-04-03,Tiriac Open,Clay,2nd Round,Martinez P.,Wawrinka S.,47,161.0,1.85,2.05,,Completed,2025_2025.csv,U,A,martinez p.,wawrinka s.,0.5256410256410255,0.4743589743589744
2025-04-03,U.S.Men's Clay Court Championships,Clay,2nd Round,Paul T.,Garin C.,13,133.0,1.37,3.39,,Completed,2025_2025.csv,U,A,paul t.,garin c.,0.7121848739495799,0.2878151260504202
2025-04-03,U.S.Men's Clay Court Championships,Clay,2nd Round,Kovacevic A.,Denolly C.,79,328.0,1.23,4.74,,Completed,2025_2025.csv,U,A,kovacevic a.,denolly c.,0.793969849246231,0.20603015075376882
2025-04-03,U.S.Men's Clay Court Championships,Clay,2nd Round,Nakashima B.,McDonald M.,33,100.0,1.47,2.91,,Completed,2025_2025.csv,U,A,nakashima b.,mcdonald m.,0.6643835616438356,0.3356164383561644
2025-04-04,Grand Prix Hassan II,Clay,Quarterfinals,Carballes Baena R.,Borges N.,51,43.0,2.0,1.91,,Completed,2025_2025.csv,U,A,carballes baena r.,borges n.,0.48849104859335046,0.5115089514066496
2025-04-04,Grand Prix Hassan II,Clay,Quarterfinals,Darderi L.,Kopriva V.,57,106.0,1.58,2.55,,Completed,2025_2025.csv,U,A,darderi l.,kopriva v.,0.6174334140435834,0.3825665859564165
2025-04-04,Grand Prix Hassan II,Clay,Quarterfinals,Griekspoor T.,Bellucci M.,37,71.0,1.46,2.94,,Completed,2025_2025.csv,U,A,griekspoor t.,bellucci m.,0.6681818181818181,0.3318181818181818
2025-04-04,Grand Prix Hassan II,Clay,Quarterfinals,Majchrzak K.,Muller A.,122,41.0,2.31,1.69,,Completed,2025_2025.csv,U,A,majchrzak k.,muller a.,0.42250000000000004,0.5775000000000001
2025-04-04,Tiriac Open,Clay,Quarterfinals,Fucsovics M.,O Connell C.,90,87.0,1.54,2.66,,Completed,2025_2025.csv,U,A,fucsovics m.,o connell c.,0.6333333333333333,0.36666666666666664
2025-04-04,Tiriac Open,Clay,Quarterfinals,Baez S.,Comesana F.,36,64.0,1.49,2.84,,Completed,2025_2025.csv,U,A,baez s.,comesana f.,0.6558891454965358,0.3441108545034642
2025-04-04,Tiriac Open,Clay,Quarterfinals,Cobolli F.,Misolic F.,45,232.0,1.72,2.25,,Completed,2025_2025.csv,U,A,cobolli f.,misolic f.,0.566750629722922,0.4332493702770781
2025-04-04,U.S.Men's Clay Court Championships,Clay,2nd Round,Tiafoe F.,Walton A.,17,85.0,1.31,3.86,,Completed,2025_2025.csv,U,A,tiafoe f.,walton a.,0.746615087040619,0.2533849129593811
2025-04-04,U.S.Men's Clay Court Championships,Clay,2nd Round,Michelsen A.,Mannarino A.,34,144.0,1.14,6.55,,Completed,2025_2025.csv,U,A,michelsen a.,mannarino a.,0.8517555266579974,0.14824447334200258
2025-04-04,U.S.Men's Clay Court Championships,Clay,Quarterfinals,Brooksby J.,Kovacevic A.,507,79.0,1.74,2.22,,Completed,2025_2025.csv,U,A,brooksby j.,kovacevic a.,0.5606060606060607,0.43939393939393945
2025-04-04,U.S.Men's Clay Court Championships,Clay,Quarterfinals,Paul T.,Smith C.,13,200.0,1.4,3.25,,Completed,2025_2025.csv,U,A,paul t.,smith c.,0.6989247311827957,0.30107526881720437
2025-04-04,U.S.Men's Clay Court Championships,Clay,Quarterfinals,Nakashima B.,Eubanks C.,33,117.0,1.25,3.69,,Completed,2025_2025.csv,U,A,nakashima b.,eubanks c.,0.7469635627530365,0.2530364372469636
2025-04-05,Grand Prix Hassan II,Clay,Semifinals,Darderi L.,Carballes Baena R.,57,51.0,2.04,1.88,,Completed,2025_2025.csv,U,A,darderi l.,carballes baena r.,0.47959183673469385,0.5204081632653061
2025-04-05,Grand Prix Hassan II,Clay,Semifinals,Griekspoor T.,Majchrzak K.,37,122.0,1.69,2.31,,Completed,2025_2025.csv,U,A,griekspoor t.,majchrzak k.,0.5775000000000001,0.42250000000000004
2025-04-05,Tiriac Open,Clay,Semifinals,Baez S.,Fucsovics M.,36,90.0,1.83,2.1,,Completed,2025_2025.csv,U,A,baez s.,fucsovics m.,0.5343511450381679,0.4656488549618321
2025-04-05,Tiriac Open,Clay,Semifinals,Cobolli F.,Dzumhur D.,45,65.0,1.68,2.34,,Completed,2025_2025.csv,U,A,cobolli f.,dzumhur d.,0.582089552238806,0.41791044776119407
2025-04-05,U.S.Men's Clay Court Championships,Clay,Quarterfinals,Tiafoe F.,Michelsen A.,17,34.0,1.53,2.68,,Completed,2025_2025.csv,U,A,tiafoe f.,michelsen a.,0.6365795724465559,0.36342042755344417
2025-04-05,U.S.Men's Clay Court Championships,Clay,Semifinals,Brooksby J.,Paul T.,507,13.0,4.11,1.28,,Completed,2025_2025.csv,U,A,brooksby j.,paul t.,0.23747680890538034,0.7625231910946197
2025-04-06,Grand Prix Hassan II,Clay,The Final,Darderi L.,Griekspoor T.,57,37.0,2.3,1.69,,Completed,2025_2025.csv,U,A,darderi l.,griekspoor t.,0.4235588972431078,0.5764411027568922
2025-04-06,Monte Carlo Masters,Clay,1st Round,Vacherot V.,Struff J.L.,255,49.0,2.82,1.48,,Completed,2025_2025.csv,U,A,vacherot v.,struff j.l.,0.34418604651162793,0.655813953488372
2025-04-06,Monte Carlo Masters,Clay,1st Round,Gasquet R.,Arnaldi M.,164,40.0,4.16,1.27,,Completed,2025_2025.csv,U,A,gasquet r.,arnaldi m.,0.23388581952117862,0.7661141804788213
2025-04-06,Monte Carlo Masters,Clay,1st Round,Thompson J.,Mpetshi G.,38,30.0,2.36,1.65,,Completed,2025_2025.csv,U,A,thompson j.,mpetshi g.,0.4114713216957606,0.5885286783042394
2025-04-06,Tiriac Open,Clay,The Final,Cobolli F.,Baez S.,45,36.0,2.52,1.6,,Completed,2025_2025.csv,U,A,cobolli f.,baez s.,0.3883495145631068,0.6116504854368933
2025-04-06,U.S.Men's Clay Court Championships,Clay,Semifinals,Tiafoe F.,Nakashima B.,17,33.0,1.84,2.08,,Completed,2025_2025.csv,U,A,tiafoe f.,nakashima b.,0.5306122448979592,0.46938775510204084
2025-04-06,U.S.Men's Clay Court Championships,Clay,The Final,Brooksby J.,Tiafoe F.,507,17.0,2.76,1.51,,Completed,2025_2025.csv,U,A,brooksby j.,tiafoe f.,0.35362997658079626,0.6463700234192037
2025-04-07,Monte Carlo Masters,Clay,1st Round,Tabilo A.,Wawrinka S.,32,163.0,1.69,2.28,,Completed,2025_2025.csv,U,A,tabilo a.,wawrinka s.,0.5743073047858943,0.42569269521410585
2025-04-07,Monte Carlo Masters,Clay,1st Round,Giron M.,Shapovalov D.,45,29.0,2.82,1.48,,Completed,2025_2025.csv,U,A,giron m.,shapovalov d.,0.34418604651162793,0.655813953488372
2025-04-07,Monte Carlo Masters,Clay,1st Round,Lehecka J.,Korda S.,28,24.0,1.62,2.43,,Completed,2025_2025.csv,U,A,lehecka j.,korda s.,0.6,0.39999999999999997
2025-04-07,Monte Carlo Masters,Clay,1st Round,Monfils G.,Marozsan F.,44,81.0,2.17,1.75,,Completed,2025_2025.csv,U,A,monfils g.,marozsan f.,0.44642857142857145,0.5535714285714286
2025-04-07,Monte Carlo Masters,Clay,1st Round,Altmaier D.,Auger-Aliassime F.,84,19.0,2.36,1.55,,Completed,2025_2025.csv,U,A,altmaier d.,auger-aliassime f.,0.39641943734015345,0.6035805626598465
2025-04-07,Monte Carlo Masters,Clay,1st Round,Musetti L.,Bu Y.,16,67.0,1.23,4.67,,Completed,2025_2025.csv,U,A,musetti l.,bu y.,0.7915254237288135,0.20847457627118643
2025-04-07,Monte Carlo Masters,Clay,1st Round,Berrettini M.,Navone M.,34,70.0,1.54,2.64,,Completed,2025_2025.csv,U,A,berrettini m.,navone m.,0.631578947368421,0.3684210526315789
2025-04-07,Monte Carlo Masters,Clay,1st Round,Muller A.,Ugo Carabelli C.,39,63.0,2.0,1.89,,Completed,2025_2025.csv,U,A,muller a.,ugo carabelli c.,0.4858611825192801,0.5141388174807198
2025-04-07,Monte Carlo Masters,Clay,1st Round,Medvedev D.,Khachanov K.,11,25.0,1.94,1.94,,Completed,2025_2025.csv,U,A,medvedev d.,khachanov k.,0.5,0.5
